pid,file
22845163,src/reflect/scala/reflect/macros/Internals.scala
22845163,src/reflect/scala/reflect/macros/Names.scala
22845163,src/reflect/scala/reflect/macros/Parsers.scala
22845163,src/reflect/scala/reflect/macros/Reifiers.scala
22845163,src/reflect/scala/reflect/macros/Typers.scala
22845163,src/reflect/scala/reflect/macros/Universe.scala
22845163,src/reflect/scala/reflect/macros/blackbox/Context.scala
22845163,src/reflect/scala/reflect/macros/package.scala
22845163,src/reflect/scala/reflect/macros/whitebox/Context.scala
22845163,src/reflect/scala/reflect/runtime/Gil.scala
22845163,src/reflect/scala/reflect/runtime/JavaMirrors.scala
22845163,src/reflect/scala/reflect/runtime/JavaUniverse.scala
22845163,src/reflect/scala/reflect/runtime/ReflectSetup.scala
22845163,src/reflect/scala/reflect/runtime/Settings.scala
22845163,src/reflect/scala/reflect/runtime/SymbolLoaders.scala
22845163,src/reflect/scala/reflect/runtime/SymbolTable.scala
22845163,src/reflect/scala/reflect/runtime/SynchronizedOps.scala
22845163,src/reflect/scala/reflect/runtime/SynchronizedSymbols.scala
22845163,src/reflect/scala/reflect/runtime/SynchronizedTypes.scala
22845163,src/reflect/scala/reflect/runtime/ThreadLocalStorage.scala
22845163,src/reflect/scala/reflect/runtime/TwoWayCache.scala
22845163,src/reflect/scala/reflect/runtime/TwoWayCaches.scala
22845163,src/reflect/scala/reflect/runtime/package.scala
22845163,src/repl/scala/tools/nsc/Interpreter.scala
22845163,src/repl/scala/tools/nsc/InterpreterLoop.scala
22845163,src/repl/scala/tools/nsc/interpreter/AbstractFileClassLoader.scala
22845163,src/repl/scala/tools/nsc/interpreter/StdReplTags.scala
22845163,src/scaladoc/scala/tools/nsc/doc/base/MemberLookupBase.scala
22845163,src/scaladoc/scala/tools/nsc/doc/doclet/Generator.scala
22845163,src/scaladoc/scala/tools/nsc/doc/doclet/Indexer.scala
22845163,src/scaladoc/scala/tools/nsc/doc/doclet/Universer.scala
22845163,src/scaladoc/scala/tools/nsc/doc/html/page/diagram/DotRunner.scala
22845163,src/scaladoc/scala/tools/nsc/doc/model/MemberLookup.scala
22845163,src/scaladoc/scala/tools/nsc/doc/model/TreeFactory.scala
22845163,src/scaladoc/scala/tools/nsc/doc/model/diagram/Diagram.scala
22845163,src/scaladoc/scala/tools/nsc/doc/model/diagram/DiagramDirectiveParser.scala
22845163,src/scaladoc/scala/tools/nsc/doc/model/diagram/DiagramFactory.scala
22845163,src/scalap/scala/tools/scalap/scalax/rules/scalasig/ClassFileParser.scala
22845163,src/scalap/scala/tools/scalap/scalax/rules/scalasig/Flags.scala
22845163,src/scalap/scala/tools/scalap/scalax/rules/scalasig/SourceFileAttributeParser.scala
22845163,src/scalap/scala/tools/scalap/scalax/rules/scalasig/Symbol.scala
22845163,src/scalap/scala/tools/scalap/scalax/rules/scalasig/Type.scala
22845163,src/scalap/scala/tools/scalap/scalax/util/StringUtil.scala
22845163,tools/add-copyright-headers
22835413,build.xml
22835413,src/asm/scala/tools/asm/CustomAttr.java
22835413,src/compiler/scala/reflect/macros/contexts/Reifiers.scala
22835413,src/compiler/scala/reflect/reify/utils/NodePrinters.scala
22835413,src/compiler/scala/tools/ant/templates/tool-unix.tmpl
22835413,src/compiler/scala/tools/ant/templates/tool-windows.tmpl
22835413,src/compiler/scala/tools/cmd/CommandLine.scala
22835413,src/compiler/scala/tools/cmd/CommandLineParser.scala
22835413,src/compiler/scala/tools/cmd/FromString.scala
22835413,src/compiler/scala/tools/cmd/Instance.scala
22835413,src/compiler/scala/tools/cmd/Interpolation.scala
22835413,src/compiler/scala/tools/cmd/Meta.scala
22835413,src/compiler/scala/tools/cmd/Opt.scala
22835413,src/compiler/scala/tools/cmd/Property.scala
22835413,src/compiler/scala/tools/cmd/Reference.scala
22835413,src/compiler/scala/tools/cmd/Spec.scala
22835413,src/compiler/scala/tools/cmd/gen/AnyVals.scala
22835413,src/compiler/scala/tools/cmd/gen/Codegen.scala
22835413,src/compiler/scala/tools/cmd/gen/CodegenSpec.scala
22835413,src/compiler/scala/tools/cmd/package.scala
22835413,src/compiler/scala/tools/nsc/CompilationUnits.scala
22835413,src/compiler/scala/tools/nsc/CompileClient.scala
22835413,src/compiler/scala/tools/nsc/CompileServer.scala
22835413,src/compiler/scala/tools/nsc/CompileSocket.scala
22835413,src/compiler/scala/tools/nsc/CompilerCommand.scala
22835413,src/compiler/scala/tools/nsc/ConsoleWriter.scala
22835413,src/compiler/scala/tools/nsc/EvalLoop.scala
22835413,src/compiler/scala/tools/nsc/GenericRunnerCommand.scala
22835413,src/compiler/scala/tools/nsc/GenericRunnerSettings.scala
22835413,src/compiler/scala/tools/nsc/Global.scala
22835413,src/compiler/scala/tools/nsc/GlobalSymbolLoaders.scala
22835413,src/compiler/scala/tools/nsc/Main.scala
22835413,src/compiler/scala/tools/nsc/MainBench.scala
22835413,src/compiler/scala/tools/nsc/MainTokenMetric.scala
22835413,src/compiler/scala/tools/nsc/NewLinePrintWriter.scala
22835413,src/compiler/scala/tools/nsc/ObjectRunner.scala
22835413,src/compiler/scala/tools/nsc/OfflineCompilerCommand.scala
22835413,src/compiler/scala/tools/nsc/PhaseAssembly.scala
22835413,src/compiler/scala/tools/nsc/Properties.scala
22835413,src/compiler/scala/tools/nsc/ScriptRunner.scala
22835413,src/compiler/scala/tools/nsc/Settings.scala
22835413,src/compiler/scala/tools/nsc/SubComponent.scala
22835413,src/compiler/scala/tools/nsc/ast/DocComments.scala
22835413,src/compiler/scala/tools/nsc/ast/NodePrinters.scala
22835413,src/compiler/scala/tools/nsc/ast/Printers.scala
22835413,src/compiler/scala/tools/nsc/ast/TreeBrowsers.scala
22835413,src/compiler/scala/tools/nsc/ast/TreeDSL.scala
22835413,src/compiler/scala/tools/nsc/ast/TreeGen.scala
22835413,src/compiler/scala/tools/nsc/ast/TreeInfo.scala
22835413,src/compiler/scala/tools/nsc/ast/Trees.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/BracePair.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/BracePatch.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/Change.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/MarkupParsers.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/Parsers.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/Patch.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/Scanners.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/SymbolicXMLBuilder.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/SyntaxAnalyzer.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/Tokens.scala
22835413,src/compiler/scala/tools/nsc/ast/parser/TreeBuilder.scala
22835413,src/compiler/scala/tools/nsc/backend/JavaPlatform.scala
22835413,src/compiler/scala/tools/nsc/backend/Platform.scala
22835413,src/compiler/scala/tools/nsc/backend/ScalaPrimitives.scala
22835413,src/compiler/scala/tools/nsc/backend/WorklistAlgorithm.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/BasicBlocks.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/CheckerException.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/ExceptionHandlers.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/GenICode.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/ICodeCheckers.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/ICodes.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/Linearizers.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/Members.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/Opcodes.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/Primitives.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/Printers.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/Repository.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/TypeKinds.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/TypeStacks.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/CopyPropagation.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/DataFlowAnalysis.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/Liveness.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/LubException.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/ProgramPoint.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/ReachingDefinitions.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/SemiLattice.scala
22835413,src/compiler/scala/tools/nsc/backend/icode/analysis/TypeFlowAnalysis.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/BCodeBodyBuilder.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/BCodeHelpers.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/BCodeIdiomatic.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/BCodeSkelBuilder.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/BCodeSyncAndTry.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/BytecodeWriters.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/GenASM.scala
22835413,src/compiler/scala/tools/nsc/backend/jvm/GenBCode.scala
22835413,src/compiler/scala/tools/nsc/backend/opt/ClosureElimination.scala
22835413,src/compiler/scala/tools/nsc/backend/opt/ConstantOptimization.scala
22835413,src/compiler/scala/tools/nsc/backend/opt/DeadCodeElimination.scala
22835413,src/compiler/scala/tools/nsc/backend/opt/InlineExceptionHandlers.scala
22835413,src/compiler/scala/tools/nsc/backend/opt/Inliners.scala
22835413,src/compiler/scala/tools/nsc/io/Jar.scala
22835413,src/compiler/scala/tools/nsc/io/Socket.scala
22835413,src/compiler/scala/tools/nsc/io/SourceReader.scala
22835413,src/compiler/scala/tools/nsc/io/package.scala
22835413,src/compiler/scala/tools/nsc/javac/JavaParsers.scala
22835413,src/compiler/scala/tools/nsc/javac/JavaScanners.scala
22835413,src/compiler/scala/tools/nsc/javac/JavaTokens.scala
22835413,src/compiler/scala/tools/nsc/package.scala
22835413,src/compiler/scala/tools/nsc/plugins/Plugin.scala
22835413,src/compiler/scala/tools/nsc/plugins/PluginComponent.scala
22835413,src/compiler/scala/tools/nsc/plugins/PluginDescription.scala
22835413,src/compiler/scala/tools/nsc/plugins/Plugins.scala
22835413,src/compiler/scala/tools/nsc/reporters/AbstractReporter.scala
22835413,src/compiler/scala/tools/nsc/reporters/ConsoleReporter.scala
22835413,src/compiler/scala/tools/nsc/reporters/Reporter.scala
22835413,src/compiler/scala/tools/nsc/reporters/StoreReporter.scala
22835413,src/compiler/scala/tools/nsc/settings/AbsScalaSettings.scala
22835413,src/compiler/scala/tools/nsc/settings/AbsSettings.scala
22835413,src/compiler/scala/tools/nsc/settings/FscSettings.scala
22835413,src/compiler/scala/tools/nsc/settings/MutableSettings.scala
22835413,src/compiler/scala/tools/nsc/settings/ScalaSettings.scala
22835413,src/compiler/scala/tools/nsc/settings/ScalaVersion.scala
22835413,src/compiler/scala/tools/nsc/settings/StandardScalaSettings.scala
22835413,src/compiler/scala/tools/nsc/settings/Warnings.scala
22835413,src/compiler/scala/tools/nsc/symtab/BrowsingLoaders.scala
22835413,src/compiler/scala/tools/nsc/symtab/SymbolLoaders.scala
22835413,src/compiler/scala/tools/nsc/symtab/SymbolTable.scala
22835413,src/compiler/scala/tools/nsc/symtab/SymbolTrackers.scala
22835413,src/compiler/scala/tools/nsc/symtab/classfile/AbstractFileReader.scala
22835413,src/compiler/scala/tools/nsc/symtab/classfile/ClassfileParser.scala
22835413,src/compiler/scala/tools/nsc/symtab/classfile/ICodeReader.scala
22835413,src/compiler/scala/tools/nsc/symtab/classfile/Pickler.scala
22835413,src/compiler/scala/tools/nsc/transform/AddInterfaces.scala
22835413,src/compiler/scala/tools/nsc/transform/CleanUp.scala
22835413,src/compiler/scala/tools/nsc/transform/Constructors.scala
22835413,src/compiler/scala/tools/nsc/transform/Erasure.scala
22835413,src/compiler/scala/tools/nsc/transform/ExplicitOuter.scala
22835413,src/compiler/scala/tools/nsc/transform/ExtensionMethods.scala
22835413,src/compiler/scala/tools/nsc/transform/Flatten.scala
22835413,src/compiler/scala/tools/nsc/transform/InfoTransform.scala
22835413,src/compiler/scala/tools/nsc/transform/LambdaLift.scala
22835413,src/compiler/scala/tools/nsc/transform/Mixin.scala
22835413,src/compiler/scala/tools/nsc/transform/OverridingPairs.scala
22835413,src/compiler/scala/tools/nsc/transform/PostErasure.scala
22835413,src/compiler/scala/tools/nsc/transform/SampleTransform.scala
22835413,src/compiler/scala/tools/nsc/transform/SpecializeTypes.scala
22835413,src/compiler/scala/tools/nsc/transform/TailCalls.scala
22835413,src/compiler/scala/tools/nsc/transform/Transform.scala
22835413,src/compiler/scala/tools/nsc/transform/TypingTransformers.scala
22835413,src/compiler/scala/tools/nsc/transform/UnCurry.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/Logic.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/MatchAnalysis.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/MatchCodeGen.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/MatchCps.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/MatchOptimization.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/MatchTranslation.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/MatchTreeMaking.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/MatchWarnings.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/PatternExpander.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/PatternMatching.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/ScalacPatternExpanders.scala
22835413,src/compiler/scala/tools/nsc/transform/patmat/Solving.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Adaptations.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Analyzer.scala
22835413,src/compiler/scala/tools/nsc/typechecker/AnalyzerPlugins.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Checkable.scala
22835413,src/compiler/scala/tools/nsc/typechecker/ConstantFolder.scala
22835413,src/compiler/scala/tools/nsc/typechecker/ContextErrors.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Contexts.scala
22835413,src/compiler/scala/tools/nsc/typechecker/DestructureTypes.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Duplicators.scala
22835413,src/compiler/scala/tools/nsc/typechecker/EtaExpansion.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Implicits.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Infer.scala
22835413,src/compiler/scala/tools/nsc/typechecker/MethodSynthesis.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Namers.scala
22835413,src/compiler/scala/tools/nsc/typechecker/NamesDefaults.scala
22835413,src/compiler/scala/tools/nsc/typechecker/PatternTypers.scala
22835413,src/compiler/scala/tools/nsc/typechecker/RefChecks.scala
22835413,src/compiler/scala/tools/nsc/typechecker/SuperAccessors.scala
22835413,src/compiler/scala/tools/nsc/typechecker/SyntheticMethods.scala
22835413,src/compiler/scala/tools/nsc/typechecker/TreeCheckers.scala
22835413,src/compiler/scala/tools/nsc/typechecker/TypeDiagnostics.scala
22835413,src/compiler/scala/tools/nsc/typechecker/TypeStrings.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Typers.scala
22835413,src/compiler/scala/tools/nsc/typechecker/TypersTracking.scala
22835413,src/compiler/scala/tools/nsc/typechecker/Unapplies.scala
22835413,src/compiler/scala/tools/nsc/util/CharArrayReader.scala
22835413,src/compiler/scala/tools/nsc/util/ClassPath.scala
22835413,src/compiler/scala/tools/nsc/util/DocStrings.scala
22835413,src/compiler/scala/tools/nsc/util/JavaCharArrayReader.scala
22835413,src/compiler/scala/tools/nsc/util/ShowPickled.scala
22835413,src/compiler/scala/tools/nsc/util/StackTracing.scala
22835413,src/compiler/scala/tools/nsc/util/StatisticsInfo.scala
22835413,src/compiler/scala/tools/nsc/util/package.scala
22835413,src/compiler/scala/tools/reflect/WrappedProperties.scala
22835413,src/compiler/scala/tools/reflect/package.scala
22835413,src/compiler/scala/tools/util/Javap.scala
22835413,src/compiler/scala/tools/util/PathResolver.scala
22835413,src/interactive/scala/tools/nsc/interactive/CompilerControl.scala
22835413,src/interactive/scala/tools/nsc/interactive/ContextTrees.scala
22835413,src/interactive/scala/tools/nsc/interactive/Global.scala
22835413,src/interactive/scala/tools/nsc/interactive/InteractiveReporter.scala
22835413,src/interactive/scala/tools/nsc/interactive/Main.scala
22835413,src/interactive/scala/tools/nsc/interactive/Picklers.scala
22835413,src/interactive/scala/tools/nsc/interactive/PresentationCompilerThread.scala
22835413,src/interactive/scala/tools/nsc/interactive/REPL.scala
22835413,src/interactive/scala/tools/nsc/interactive/RangePositions.scala
22835413,src/interactive/scala/tools/nsc/interactive/Response.scala
22835413,src/interactive/scala/tools/nsc/interactive/RichCompilationUnits.scala
22835413,src/interactive/scala/tools/nsc/interactive/tests/InteractiveTest.scala
22835413,src/interactive/scala/tools/nsc/interactive/tests/Tester.scala
22835413,src/interactive/scala/tools/nsc/interactive/tests/core/AskCommand.scala
22835413,src/library/scala/util/Properties.scala
22835413,src/manual/scala/man1/Command.scala
22835413,src/manual/scala/man1/fsc.scala
22835413,src/manual/scala/man1/scala.scala
22835413,src/manual/scala/man1/scalac.scala
22835413,src/manual/scala/man1/scaladoc.scala
22835413,src/manual/scala/man1/scalap.scala
22835413,src/manual/scala/tools/docutil/EmitHtml.scala
22835413,src/manual/scala/tools/docutil/EmitManPage.scala
22835413,src/manual/scala/tools/docutil/ManMaker.scala
22835413,src/manual/scala/tools/docutil/ManPage.scala
22835413,src/partest-extras/scala/tools/partest/IcodeComparison.scala
22835413,src/partest-extras/scala/tools/partest/ReplTest.scala
22835413,src/partest-extras/scala/tools/partest/ScriptTest.scala
22835413,src/partest-extras/scala/tools/partest/SigTest.scala
22835413,src/partest-extras/scala/tools/partest/instrumented/Instrumentation.scala
22835413,src/partest-extras/scala/tools/partest/instrumented/Profiler.java
22835413,src/partest-javaagent/scala/tools/partest/javaagent/ASMTransformer.java
22835413,src/partest-javaagent/scala/tools/partest/javaagent/ProfilerVisitor.java
22835413,src/partest-javaagent/scala/tools/partest/javaagent/ProfilingAgent.java
22835413,src/reflect/scala/reflect/api/Constants.scala
22835413,src/reflect/scala/reflect/api/Exprs.scala
22835413,src/reflect/scala/reflect/api/StandardDefinitions.scala
22835413,src/reflect/scala/reflect/api/StandardNames.scala
22835413,src/reflect/scala/reflect/api/Trees.scala
22835413,src/reflect/scala/reflect/api/TypeTags.scala
22835413,src/reflect/scala/reflect/internal/AnnotationCheckers.scala
22835413,src/reflect/scala/reflect/internal/AnnotationInfos.scala
22835413,src/reflect/scala/reflect/internal/BaseTypeSeqs.scala
22835413,src/reflect/scala/reflect/internal/Chars.scala
22835413,src/reflect/scala/reflect/internal/ClassfileConstants.scala
22835413,src/reflect/scala/reflect/internal/Constants.scala
22835413,src/reflect/scala/reflect/internal/Definitions.scala
22835413,src/reflect/scala/reflect/internal/ExistentialsAndSkolems.scala
22835413,src/reflect/scala/reflect/internal/FatalError.scala
22835413,src/reflect/scala/reflect/internal/Flags.scala
22835413,src/reflect/scala/reflect/internal/FreshNames.scala
22835413,src/reflect/scala/reflect/internal/InfoTransformers.scala
22835413,src/reflect/scala/reflect/internal/JMethodOrConstructor.scala
22835413,src/reflect/scala/reflect/internal/JavaAccFlags.scala
22835413,src/reflect/scala/reflect/internal/Kinds.scala
22835413,src/reflect/scala/reflect/internal/Mirrors.scala
22835413,src/reflect/scala/reflect/internal/MissingRequirementError.scala
22835413,src/reflect/scala/reflect/internal/Mode.scala
22835413,src/reflect/scala/reflect/internal/Names.scala
22835413,src/reflect/scala/reflect/internal/Phase.scala
22835413,src/reflect/scala/reflect/internal/Printers.scala
22835413,src/reflect/scala/reflect/internal/Scopes.scala
22835413,src/reflect/scala/reflect/internal/StdNames.scala
22835413,src/reflect/scala/reflect/internal/SymbolPairs.scala
22835413,src/reflect/scala/reflect/internal/SymbolTable.scala
22835413,src/reflect/scala/reflect/internal/Symbols.scala
22835413,src/reflect/scala/reflect/internal/TreeInfo.scala
22835413,src/reflect/scala/reflect/internal/Trees.scala
22835413,src/reflect/scala/reflect/internal/TypeDebugging.scala
22835413,src/reflect/scala/reflect/internal/Types.scala
22835413,src/reflect/scala/reflect/internal/Variance.scala
22835413,src/reflect/scala/reflect/internal/Variances.scala
22835413,src/reflect/scala/reflect/internal/pickling/PickleBuffer.scala
22835413,src/reflect/scala/reflect/internal/pickling/Translations.scala
22835413,src/reflect/scala/reflect/internal/pickling/UnPickler.scala
22835413,src/reflect/scala/reflect/internal/settings/AbsSettings.scala
22835413,src/reflect/scala/reflect/internal/settings/MutableSettings.scala
22835413,src/reflect/scala/reflect/internal/util/AbstractFileClassLoader.scala
22835413,src/reflect/scala/reflect/internal/util/Collections.scala
22835413,src/reflect/scala/reflect/internal/util/FreshNameCreator.scala
22835413,src/reflect/scala/reflect/internal/util/HashSet.scala
22835413,src/reflect/scala/reflect/internal/util/Origins.scala
22835413,src/reflect/scala/reflect/internal/util/Position.scala
22835413,src/reflect/scala/reflect/internal/util/ScalaClassLoader.scala
22835413,src/reflect/scala/reflect/internal/util/Set.scala
22835413,src/reflect/scala/reflect/internal/util/SourceFile.scala
22835413,src/reflect/scala/reflect/io/AbstractFile.scala
22835413,src/reflect/scala/reflect/io/NoAbstractFile.scala
22835413,src/reflect/scala/reflect/io/Path.scala
22835413,src/reflect/scala/reflect/io/PlainFile.scala
22835413,src/reflect/scala/reflect/io/Streamable.scala
22835413,src/reflect/scala/reflect/io/VirtualDirectory.scala
22835413,src/reflect/scala/reflect/io/VirtualFile.scala
22835413,src/reflect/scala/reflect/io/ZipArchive.scala
22835413,src/reflect/scala/reflect/runtime/ReflectionUtils.scala
22835413,src/repl/scala/tools/nsc/MainGenericRunner.scala
22835413,src/repl/scala/tools/nsc/interpreter/AbstractOrMissingHandler.scala
22835413,src/repl/scala/tools/nsc/interpreter/CommandLine.scala
22835413,src/repl/scala/tools/nsc/interpreter/Completion.scala
22835413,src/repl/scala/tools/nsc/interpreter/CompletionAware.scala
22835413,src/repl/scala/tools/nsc/interpreter/CompletionOutput.scala
22812288,src/compiler/scala/reflect/macros/compiler/DefaultMacroCompiler.scala
22812288,src/compiler/scala/reflect/macros/compiler/Errors.scala
22812288,src/compiler/scala/reflect/macros/compiler/Resolvers.scala
22812288,src/compiler/scala/reflect/macros/compiler/Validators.scala
22812288,src/compiler/scala/reflect/macros/util/Helpers.scala
22812288,src/compiler/scala/reflect/quasiquotes/Parsers.scala
22812288,src/compiler/scala/reflect/quasiquotes/Reifiers.scala
22812288,src/compiler/scala/reflect/reify/Reifier.scala
22812288,src/compiler/scala/reflect/reify/codegen/GenUtils.scala
22812288,src/compiler/scala/tools/nsc/CompilationUnits.scala
22812288,src/compiler/scala/tools/nsc/Global.scala
22812288,src/compiler/scala/tools/nsc/Parsing.scala
22812288,src/compiler/scala/tools/nsc/Reporting.scala
22812288,src/compiler/scala/tools/nsc/backend/jvm/BCodeAsmCommon.scala
22812288,src/compiler/scala/tools/nsc/backend/opt/ConstantOptimization.scala
22812288,src/compiler/scala/tools/nsc/transform/Delambdafy.scala
22812288,src/compiler/scala/tools/nsc/transform/Erasure.scala
22812288,src/compiler/scala/tools/nsc/transform/OverridingPairs.scala
22812288,src/compiler/scala/tools/nsc/transform/Statics.scala
22812288,src/compiler/scala/tools/nsc/transform/TypeAdaptingTransformer.scala
22812288,src/compiler/scala/tools/nsc/transform/patmat/ScalacPatternExpanders.scala
22812288,src/compiler/scala/tools/nsc/typechecker/Tags.scala
22812288,src/compiler/scala/tools/nsc/typechecker/TypeDiagnostics.scala
22812288,src/library/scala/collection/immutable/List.scala
22812288,src/library/scala/collection/mutable/AnyRefMap.scala
22812288,src/library/scala/collection/mutable/LongMap.scala
22812288,src/library/scala/reflect/ClassTag.scala
22812288,src/reflect/scala/reflect/internal/AnnotationInfos.scala
22812288,src/reflect/scala/reflect/internal/Internals.scala
22812288,src/reflect/scala/reflect/internal/ReificationSupport.scala
22812288,src/reflect/scala/reflect/internal/SymbolPairs.scala
22812288,src/reflect/scala/reflect/internal/Trees.scala
22812288,src/reflect/scala/reflect/internal/transform/PostErasure.scala
22812288,src/reflect/scala/reflect/macros/Typers.scala
22812288,src/reflect/scala/reflect/runtime/JavaUniverse.scala
22812288,src/reflect/scala/reflect/runtime/SymbolTable.scala
22812288,src/reflect/scala/reflect/runtime/SynchronizedSymbols.scala
22762506,src/compiler/scala/tools/nsc/transform/Flatten.scala
22762506,src/reflect/scala/reflect/internal/Symbols.scala
22762506,test/files/run/t8907.scala
22750471,src/library/scala/collection/mutable/BitSet.scala
22750471,test/junit/scala/collection/mutable/BitSetTest.scala
22750380,src/compiler/scala/tools/nsc/Global.scala
22750380,src/compiler/scala/tools/nsc/backend/JavaPlatform.scala
22750380,src/compiler/scala/tools/nsc/util/ClassPath.scala
22750380,src/reflect/scala/reflect/io/AbstractFile.scala
22750380,src/repl/scala/tools/nsc/interpreter/ILoop.scala
22750380,src/repl/scala/tools/nsc/interpreter/IMain.scala
22750380,test/files/run/t6502.check
22750380,test/files/run/t6502.scala
22750024,src/library/scala/collection/mutable/BitSet.scala
22750024,test/files/run/t8910.scala
22619506,src/compiler/scala/tools/nsc/backend/jvm/BCodeAsmCommon.scala
22619506,test/files/pos/t8900.scala
22619154,bincompat-backward.whitelist.conf
22619154,bincompat-forward.whitelist.conf
22619154,src/library/scala/collection/TraversableLike.scala
22619154,src/library/scala/collection/immutable/Stream.scala
22619154,test/files/run/t4332.scala
22619154,test/junit/scala/collection/immutable/StreamTest.scala
22563013,src/library/scala/Option.scala
22563013,src/library/scala/collection/immutable/List.scala
22563013,test/files/jvm/innerClassAttribute/Test.scala
22563013,test/files/jvm/javaReflection.check
22563013,test/files/run/repl-javap-outdir-funs.flags
22563013,test/files/run/repl-javap-outdir-funs/run-repl_7.scala
22563013,test/files/run/t6260c.check
22563013,test/files/run/t8549.scala
22563013,test/files/run/t8601-closure-elim.flags
22546289,src/compiler/scala/tools/nsc/settings/ScalaVersion.scala
22546289,test/junit/scala/tools/nsc/settings/ScalaVersionTest.scala
22546250,src/reflect/scala/reflect/internal/Printers.scala
22546250,test/junit/scala/reflect/internal/PrintersTest.scala
22541525,test/files/neg/t5091.check
22541525,test/files/neg/t5091.scala
22541525,test/files/pos/t6051.scala
22535562,src/compiler/scala/tools/nsc/Global.scala
22535562,src/compiler/scala/tools/nsc/typechecker/Typers.scala
22535562,src/reflect/scala/reflect/internal/Symbols.scala
22535562,test/files/neg/t7636.check
22535562,test/files/pos/t3439.scala
22535562,test/files/pos/t5454.scala
22535562,test/pending/pos/t3439.scala
22492045,src/forkjoin/scala/concurrent/forkjoin/ForkJoinPool.java
22492045,src/forkjoin/scala/concurrent/forkjoin/ForkJoinTask.java
22492045,src/forkjoin/scala/concurrent/forkjoin/ForkJoinWorkerThread.java
22492045,src/forkjoin/scala/concurrent/forkjoin/LinkedTransferQueue.java
22492045,src/forkjoin/scala/concurrent/forkjoin/RecursiveAction.java
22492045,src/forkjoin/scala/concurrent/forkjoin/RecursiveTask.java
22492045,src/forkjoin/scala/concurrent/forkjoin/ThreadLocalRandom.java
22492045,src/forkjoin/scala/concurrent/forkjoin/TransferQueue.java
22492045,src/forkjoin/scala/concurrent/util/Unsafe.java
22492045,src/library/scala/concurrent/BlockContext.scala
22492045,src/library/scala/concurrent/ExecutionContext.scala
22492045,src/library/scala/concurrent/Future.scala
22492045,src/library/scala/concurrent/Promise.scala
22492045,src/library/scala/concurrent/impl/AbstractPromise.java
